Date,Price,Open,High,Low,Volume,Chg%
3-Dec-13,62.37,62.315,62.455,62.206,0,0.07%
2-Dec-13,62.325,62.36,62.36,61.921,0,-0.12%
29-Nov-13,62.399,62.315,62.655,62.205,0,0.19%
28-Nov-13,62.282,62.4,62.568,62.27,0,0.21%
27-Nov-13,62.15,62.475,62.475,62.15,0,-0.58%
26-Nov-13,62.51,62.398,62.658,62.198,0,0.00%
25-Nov-13,62.51,62.66,62.7,62.347,0,-0.36%
22-Nov-13,62.733,63.042,63.095,62.733,0,-0.33%
21-Nov-13,62.94,62.51,63.065,62.51,0,0.58%
20-Nov-13,62.58,62.257,62.69,62.245,0,0.34%
19-Nov-13,62.37,62.165,62.39,61.88,0,-0.08%
18-Nov-13,62.42,62.825,62.92,62.38,0,-0.89%
15-Nov-13,62.98,63.1,63.262,62.975,0,-0.22%
14-Nov-13,63.12,63.31,63.35,62.96,0,-0.30%
13-Nov-13,63.31,63.74,63.91,63.212,0,-0.64%
12-Nov-13,63.72,63.25,63.85,63.25,0,0.75%
11-Nov-13,63.245,62.985,63.502,62.92,0,1.22%
8-Nov-13,62.48,62.402,62.834,62.402,0,0.10%
7-Nov-13,62.42,62.35,62.763,62.325,0,0.03%
6-Nov-13,62.4,62.01,62.542,61.825,0,1.24%
5-Nov-13,61.635,61.75,61.96,61.62,0,-0.19%
4-Nov-13,61.75,61.75,61.75,61.75,0,0.00%
1-Nov-13,61.75,61.51,62.025,61.51,0,0.20%
31-Oct-13,61.624,61.275,61.63,61.245,0,0.59%
30-Oct-13,61.26,61.38,61.615,61.09,0,-0.28%
29-Oct-13,61.43,61.535,61.735,61.321,0,-0.02%
28-Oct-13,61.445,61.415,61.605,61.37,0,-0.03%
25-Oct-13,61.465,61.465,61.805,61.37,0,-0.01%
24-Oct-13,61.47,61.6,61.695,61.314,0,-0.26%
23-Oct-13,61.63,61.66,61.727,61.085,0,-0.04%
22-Oct-13,61.655,61.63,61.845,61.535,0,0.12%
21-Oct-13,61.58,61.355,61.595,61.345,0,0.56%
18-Oct-13,61.24,61.2,61.72,60.94,0,0.16%
17-Oct-13,61.14,61.56,61.74,61.14,0,-0.96%
16-Oct-13,61.735,61.765,61.765,61.735,0,-0.17%
15-Oct-13,61.84,61.275,61.95,61.275,0,0.46%
14-Oct-13,61.555,61.155,61.555,61.13,0,0.88%
11-Oct-13,61.02,61.21,61.38,60.96,0,-0.55%
10-Oct-13,61.36,61.83,62.295,61.25,0,-0.84%
9-Oct-13,61.88,62.11,62.31,61.73,0,-0.12%
8-Oct-13,61.955,61.795,61.955,61.625,0,0.26%
7-Oct-13,61.795,61.505,61.955,61.495,0,0.59%
4-Oct-13,61.435,61.855,61.945,61.255,0,-0.49%
3-Oct-13,61.735,62.425,62.425,61.65,0,-1.16%
2-Oct-13,62.46,62.46,62.46,62.46,0,0.00%
1-Oct-13,62.46,62.56,62.57,62.165,0,-0.21%
30-Sep-13,62.59,62.995,63.045,62.505,0,0.12%
27-Sep-13,62.515,62.075,62.575,61.773,0,0.71%
26-Sep-13,62.075,62.435,62.435,61.98,0,-0.59%
25-Sep-13,62.445,62.765,62.885,62.325,0,-0.55%
24-Sep-13,62.79,62.61,62.915,62.45,0,0.30%
23-Sep-13,62.605,62.255,62.725,62.255,0,0.59%
20-Sep-13,62.235,62.045,62.615,61.885,0,0.74%
19-Sep-13,61.775,61.755,62.065,61.65,0,-2.54%
18-Sep-13,63.385,63.305,63.455,63.055,0,0.02%
17-Sep-13,63.375,63.355,63.635,62.955,0,0.86%
16-Sep-13,62.835,62.705,62.885,62.445,0,-0.86%
13-Sep-13,63.38,63.755,64.185,63.36,0,-0.08%
12-Sep-13,63.43,63.265,63.985,62.925,0,0.24%
11-Sep-13,63.275,63.905,64.215,63.005,0,-0.89%
10-Sep-13,63.845,64.405,64.545,63.765,0,-2.15%
9-Sep-13,65.245,65.245,65.245,65.245,0,0.00%
6-Sep-13,65.245,66.005,66.295,65.005,0,-1.17%
5-Sep-13,66.015,67.005,67.005,65.535,0,-1.57%
4-Sep-13,67.07,68.305,68.605,66.815,0,-0.84%
3-Sep-13,67.635,66.295,68.255,66.255,0,2.47%
2-Sep-13,66.005,66.105,66.305,65.685,0,0.46%
30-Aug-13,65.705,67.085,67.435,65.695,0,-1.28%
29-Aug-13,66.555,66.915,67.875,66.515,0,-3.27%
28-Aug-13,68.805,66.905,68.805,66.905,0,3.76%
27-Aug-13,66.31,64.99,66.31,64.99,0,3.13%
26-Aug-13,64.3,63.7,64.73,63.648,0,1.73%
23-Aug-13,63.205,64.325,64.765,63.205,0,-2.09%
22-Aug-13,64.555,64.805,65.565,64.545,0,0.69%
21-Aug-13,64.115,63.125,64.55,63.115,0,1.57%
20-Aug-13,63.125,63.735,64.125,63.125,0,-0.02%
19-Aug-13,63.14,62.36,63.23,62.235,0,2.39%
16-Aug-13,61.665,61.365,62.015,61.335,0,0.39%
15-Aug-13,61.425,61.445,61.529,61.242,0,0.23%
14-Aug-13,61.284,61.19,61.57,61.15,0,-0.09%
13-Aug-13,61.337,61.07,61.67,60.894,0,0.35%
12-Aug-13,61.125,60.495,61.31,60.495,0,0.73%
9-Aug-13,60.68,60.68,60.68,60.68,0,-0.08%
8-Aug-13,60.731,61.19,61.41,60.705,0,-0.78%
7-Aug-13,61.21,61.14,61.471,60.933,0,0.69%
6-Aug-13,60.79,60.882,61.876,60.78,0,-0.12%
5-Aug-13,60.86,61.03,61.03,60.725,0,-0.40%
2-Aug-13,61.105,60.445,61.185,60.445,0,0.89%
1-Aug-13,60.565,60.765,60.915,60.24,0,-0.48%
31-Jul-13,60.855,60.715,61.2,60.36,0,0.07%
30-Jul-13,60.815,59.505,60.845,59.422,0,2.12%
29-Jul-13,59.555,58.955,59.555,58.955,0,0.86%
26-Jul-13,59.046,59.01,59.142,58.706,0,0.14%
25-Jul-13,58.965,59.137,59.385,58.74,0,-0.49%
24-Jul-13,59.255,59.765,59.765,58.96,0,-0.85%
23-Jul-13,59.76,59.725,59.88,59.5,0,0.06%
22-Jul-13,59.725,59.305,59.735,59.285,0,0.65%
19-Jul-13,59.34,59.73,59.87,59.305,0,-0.68%
18-Jul-13,59.745,59.275,59.791,59.255,0,0.70%
17-Jul-13,59.33,59.245,59.585,59.05,0,0.05%
16-Jul-13,59.3,59.19,59.5,59.1,0,-0.86%
15-Jul-13,59.815,59.945,60.09,59.78,0,-0.13%
12-Jul-13,59.891,59.76,60.21,59.56,0,0.10%
11-Jul-13,59.834,59.815,59.99,59.335,0,-0.10%
10-Jul-13,59.895,60.065,60.225,59.65,0,-0.34%
9-Jul-13,60.102,59.81,60.49,59.72,0,-0.98%
8-Jul-13,60.695,60.935,61.225,60.605,0,0.77%
5-Jul-13,60.23,60.195,60.6,60.015,0,0.26%
4-Jul-13,60.075,60.045,60.409,59.915,0,-0.25%
3-Jul-13,60.226,59.875,60.456,59.865,0,1.13%
2-Jul-13,59.555,59.385,59.73,59.185,0,0.29%
1-Jul-13,59.385,59.47,59.603,58.966,0,-0.25%
28-Jun-13,59.533,60.11,60.11,59.21,0,-1.10%
27-Jun-13,60.195,60.625,60.63,60.105,0,-0.86%
26-Jun-13,60.72,59.605,60.765,59.605,0,1.77%
25-Jun-13,59.665,59.765,59.795,59.435,0,-0.25%
24-Jun-13,59.815,59.6,59.84,59.545,0,0.91%
21-Jun-13,59.275,59.525,59.785,59.15,0,-0.50%
20-Jun-13,59.575,59.615,59.98,59.505,0,1.46%
19-Jun-13,58.72,58.765,58.925,58.62,0,-0.21%
18-Jun-13,58.845,58.015,58.885,58.015,0,1.26%
17-Jun-13,58.11,57.7,58.11,57.56,0,1.05%
14-Jun-13,57.505,57.965,57.965,57.41,0,-0.86%
13-Jun-13,58.005,58.115,58.575,57.935,0,0.29%
12-Jun-13,57.835,58.285,58.398,57.735,0,-0.87%
11-Jun-13,58.34,58.11,58.99,58.03,0,0.32%
10-Jun-13,58.155,57.255,58.16,57.162,0,1.91%
7-Jun-13,57.065,56.845,57.135,56.688,0,0.24%
6-Jun-13,56.93,56.73,57.01,56.69,0,0.13%
5-Jun-13,56.855,56.45,56.855,56.315,0,0.64%
4-Jun-13,56.495,56.665,56.75,56.415,0,-0.32%
3-Jun-13,56.675,56.515,56.84,56.43,0,0.17%
31-May-13,56.58,56.29,56.77,56.29,0,0.35%
30-May-13,56.385,56.205,56.47,56.045,0,0.14%
29-May-13,56.305,56.015,56.415,56.015,0,0.34%
28-May-13,56.115,55.705,56.135,55.645,0,0.98%
27-May-13,55.573,55.755,55.785,55.525,0,-0.44%
24-May-13,55.82,55.65,55.83,55.455,0,0.19%
23-May-13,55.715,55.615,56.025,55.555,0,0.10%
22-May-13,55.66,55.418,55.67,55.31,0,0.41%
21-May-13,55.435,55.115,55.485,54.955,0,0.72%
20-May-13,55.04,55.06,55.145,54.958,0,0.26%
17-May-13,54.895,54.805,55.007,54.79,0,0.20%
16-May-13,54.785,54.765,54.91,54.66,0,0.00%
15-May-13,54.785,54.785,54.915,54.655,0,-0.04%
14-May-13,54.805,54.765,54.84,54.55,0,-0.05%
13-May-13,54.835,54.913,55.035,54.715,0,0.05%
10-May-13,54.81,54.25,54.9,54.25,0,0.82%
9-May-13,54.365,54.165,54.365,54.032,0,0.52%
8-May-13,54.085,54.14,54.22,54.02,0,0.04%
7-May-13,54.065,54.18,54.37,54.035,0,-0.13%
6-May-13,54.135,53.815,54.255,53.785,0,0.60%
3-May-13,53.81,53.83,54.07,53.77,0,-0.05%
2-May-13,53.835,53.745,53.965,53.675,0,0.32%
1-May-13,53.665,53.815,53.815,53.645,0,-0.04%
30-Apr-13,53.685,54.235,54.255,53.655,0,-0.94%
29-Apr-13,54.195,54.413,54.413,54.173,0,-0.34%
26-Apr-13,54.38,54.225,54.445,54.082,0,0.51%
25-Apr-13,54.105,54.285,54.285,54.105,0,-0.29%
24-Apr-13,54.26,54.38,54.38,54.162,0,-0.09%
23-Apr-13,54.31,54.14,54.43,54.09,0,0.18%
22-Apr-13,54.21,53.93,54.25,53.93,0,0.50%
19-Apr-13,53.94,53.96,54.043,53.85,0,-0.17%
18-Apr-13,54.03,54.22,54.258,53.91,0,-0.28%
17-Apr-13,54.18,54.16,54.25,53.77,0,0.39%
16-Apr-13,53.97,54.64,54.64,53.97,0,-1.06%
15-Apr-13,54.55,54.608,54.805,54.38,0,0.06%
12-Apr-13,54.52,54.31,54.665,54.31,0,0.40%
11-Apr-13,54.305,54.52,54.52,54.255,0,-0.21%
10-Apr-13,54.42,54.59,54.59,54.4,0,-0.11%
9-Apr-13,54.48,54.57,54.665,54.41,0,-0.24%
8-Apr-13,54.61,54.798,54.85,54.49,0,-0.36%
5-Apr-13,54.81,54.815,54.918,54.685,0,-0.15%
4-Apr-13,54.89,54.44,54.95,54.35,0,0.66%
3-Apr-13,54.53,54.378,54.54,54.31,0,0.18%
2-Apr-13,54.43,54.3,54.46,54.25,0,0.48%
1-Apr-13,54.17,54.27,54.27,54.17,0,-0.21%
29-Mar-13,54.285,54.285,54.285,54.285,0,0.00%
28-Mar-13,54.285,54.385,54.475,54.27,0,-0.27%
27-Mar-13,54.43,54.37,54.49,54.28,0,-0.09%
26-Mar-13,54.48,54.17,54.52,54.16,0,0.33%
25-Mar-13,54.3,54.36,54.36,54.06,0,-0.09%
22-Mar-13,54.35,54.29,54.435,54.256,0,-0.18%
21-Mar-13,54.45,54.35,54.46,54.195,0,0.22%
20-Mar-13,54.33,54.375,54.57,54.265,0,-0.31%
19-Mar-13,54.5,54.07,54.53,53.9,0,0.78%
18-Mar-13,54.08,54.01,54.35,54.01,0,0.09%
15-Mar-13,54.03,54.355,54.355,53.98,0,-0.29%
14-Mar-13,54.185,54.405,54.525,54.165,0,-0.34%
13-Mar-13,54.37,54.16,54.45,54.02,0,0.41%
12-Mar-13,54.15,54.415,54.428,54.075,0,-0.35%
11-Mar-13,54.34,54.33,54.531,54.172,0,-0.02%
8-Mar-13,54.35,54.56,54.573,54.275,0,-0.20%
7-Mar-13,54.46,54.725,54.91,54.43,0,-0.64%
6-Mar-13,54.81,54.92,54.92,54.62,0,-0.26%
5-Mar-13,54.955,54.865,54.955,54.615,0,-0.01%
4-Mar-13,54.96,54.89,55.14,54.8,0,0.10%
1-Mar-13,54.905,54.365,54.945,54.305,0,0.98%
28-Feb-13,54.37,53.865,54.52,53.605,0,0.94%
27-Feb-13,53.865,54.04,54.095,53.62,0,-0.43%
26-Feb-13,54.1,53.88,54.28,53.815,0,0.19%
25-Feb-13,54,54.275,54.305,53.84,0,-0.52%
22-Feb-13,54.28,54.415,54.555,54.16,0,-0.36%
21-Feb-13,54.475,54.08,54.615,54.08,0,0.74%
20-Feb-13,54.075,54.185,54.24,54.02,0,-0.10%
19-Feb-13,54.13,54.195,54.328,54.13,0,-0.25%
18-Feb-13,54.265,54.215,54.455,54.155,0,-0.11%
15-Feb-13,54.325,53.93,54.355,53.805,0,0.61%
14-Feb-13,53.995,53.848,54.035,53.665,0,0.32%
13-Feb-13,53.825,53.855,53.92,53.69,0,0.06%
12-Feb-13,53.795,53.86,54.1,53.745,0,-0.32%
11-Feb-13,53.965,53.515,53.985,53.515,0,0.69%
8-Feb-13,53.595,53.235,53.685,53.165,0,0.70%
7-Feb-13,53.225,53.065,53.33,53.045,0,0.12%
6-Feb-13,53.16,53.14,53.265,52.885,0,0.24%
5-Feb-13,53.035,53.215,53.415,53.005,0,-0.48%
4-Feb-13,53.29,53.155,53.345,52.915,0,0.23%
1-Feb-13,53.17,53.225,53.415,53.165,0,-0.20%
31-Jan-13,53.275,53.32,53.39,53.075,0,0.06%
30-Jan-13,53.245,53.775,53.775,53.195,0,-0.76%
29-Jan-13,53.655,54.035,54.035,53.555,0,-0.74%
28-Jan-13,54.055,53.665,54.055,53.665,0,0.47%
25-Jan-13,53.8,53.695,53.88,53.645,0,0.17%
24-Jan-13,53.71,53.74,53.9,53.6,0,0.07%
23-Jan-13,53.675,53.815,53.885,53.558,0,-0.09%
22-Jan-13,53.725,53.76,53.89,53.38,0,-0.09%
21-Jan-13,53.775,53.715,53.96,53.595,0,0.06%
18-Jan-13,53.745,54.285,54.285,53.715,0,-1.12%
17-Jan-13,54.355,54.695,54.78,54.195,0,-0.57%
16-Jan-13,54.665,54.625,54.9,54.475,0,0.11%
15-Jan-13,54.605,54.505,54.707,54.315,0,0.15%
14-Jan-13,54.525,54.77,54.835,54.42,0,-0.64%
11-Jan-13,54.875,54.57,54.885,54.36,0,0.83%
10-Jan-13,54.425,54.76,54.855,54.425,0,-0.70%
9-Jan-13,54.81,55,55.095,54.725,0,-0.28%
8-Jan-13,54.965,55.165,55.395,54.935,0,-0.47%
7-Jan-13,55.225,55.04,55.345,54.825,0,0.52%
4-Jan-13,54.94,54.46,55.185,54.36,0,0.80%
3-Jan-13,54.505,54.355,54.615,54.175,0,0.49%
2-Jan-13,54.24,54.688,54.688,54.24,0,-0.81%
1-Jan-13,54.685,54.995,54.995,54.665,0,-0.56%
31-Dec-12,54.995,54.805,55.005,54.625,0,0.43%
28-Dec-12,54.76,54.944,54.98,54.755,0,-0.32%
27-Dec-12,54.935,54.805,55.02,54.695,0,0.16%
26-Dec-12,54.845,54.995,55.115,54.815,0,-0.31%
25-Dec-12,55.015,55.015,55.015,55.015,0,0.11%
24-Dec-12,54.955,55.035,55.215,54.955,0,-0.20%
21-Dec-12,55.065,54.835,55.285,54.685,0,0.35%
20-Dec-12,54.875,54.565,54.935,54.485,0,0.35%
19-Dec-12,54.685,54.945,54.945,54.515,0,-0.46%
18-Dec-12,54.935,54.815,55.065,54.635,0,0.15%
17-Dec-12,54.855,54.375,54.895,54.285,0,0.75%
14-Dec-12,54.445,54.545,54.695,54.275,0,-0.13%
13-Dec-12,54.515,54.335,54.535,54.115,0,0.68%
12-Dec-12,54.145,54.215,54.345,54.14,0,-0.22%
11-Dec-12,54.265,54.495,54.495,54.255,0,-0.17%
10-Dec-12,54.355,54.315,54.575,54.245,0,0.02%
7-Dec-12,54.345,54.255,54.565,54.115,0,0.20%
6-Dec-12,54.235,54.555,54.585,54.03,0,-0.37%
5-Dec-12,54.435,54.69,54.69,54.425,0,-0.57%
4-Dec-12,54.745,54.735,54.975,54.61,0,-0.05%
3-Dec-12,54.775,54.355,54.785,54.25,0,0.94%
30-Nov-12,54.265,54.845,54.845,54.23,0,-0.83%
29-Nov-12,54.72,55.64,55.64,54.71,0,-1.78%
28-Nov-12,55.71,55.545,55.72,55.545,0,0.46%
27-Nov-12,55.455,55.545,55.782,55.355,0,-0.34%
26-Nov-12,55.643,55.465,55.895,55.435,0,0.35%
23-Nov-12,55.45,55.22,55.61,55.2,0,0.59%
22-Nov-12,55.125,55.085,55.29,55.005,0,0.02%
21-Nov-12,55.115,55.105,55.375,55.022,0,0.02%
20-Nov-12,55.105,55.065,55.145,54.785,0,0.24%
19-Nov-12,54.975,55.155,55.175,54.91,0,-0.34%
16-Nov-12,55.165,54.705,55.195,54.625,0,0.93%
15-Nov-12,54.655,55.005,55.09,54.655,0,-0.67%
14-Nov-12,55.025,54.895,55.025,54.805,0,0.02%
13-Nov-12,55.015,54.975,55.045,54.835,0,0.24%
12-Nov-12,54.885,54.585,55.125,54.585,0,0.53%
9-Nov-12,54.595,54.315,54.79,54.23,0,0.42%
8-Nov-12,54.365,54.205,54.677,54.115,0,0.30%
7-Nov-12,54.205,54.355,54.358,53.965,0,-0.40%
6-Nov-12,54.425,54.505,54.798,54.355,0,-0.31%
5-Nov-12,54.595,53.875,54.685,53.755,0,1.45%
2-Nov-12,53.815,53.685,53.875,53.602,0,0.29%
1-Nov-12,53.66,53.81,53.94,53.66,0,-0.27%
31-Oct-12,53.805,53.965,54.209,53.775,0,-0.30%
30-Oct-12,53.965,54.085,54.195,53.805,0,-0.22%
29-Oct-12,54.085,53.855,54.09,53.757,0,0.99%
26-Oct-12,53.555,53.555,53.585,53.455,0,0.00%
25-Oct-12,53.555,53.735,53.83,53.475,0,-0.34%
24-Oct-12,53.74,53.73,53.74,53.61,0,0.03%
23-Oct-12,53.725,53.475,53.845,53.34,0,0.31%
22-Oct-12,53.56,53.83,53.9,53.445,0,-0.53%
19-Oct-12,53.845,53.415,53.995,53.305,0,0.47%
18-Oct-12,53.595,52.845,53.595,52.745,0,1.38%
17-Oct-12,52.865,52.845,53.005,52.685,0,0.08%
16-Oct-12,52.825,53.03,53.03,52.79,0,-0.30%
15-Oct-12,52.985,52.92,53.165,52.915,0,0.33%
12-Oct-12,52.81,52.675,52.925,52.505,0,0.28%
11-Oct-12,52.665,53.055,53.18,52.595,0,-0.68%
10-Oct-12,53.025,52.685,53.195,52.585,0,0.63%
9-Oct-12,52.695,52.655,52.85,52.235,0,0.29%
8-Oct-12,52.545,51.885,52.655,51.745,0,1.21%
5-Oct-12,51.915,51.745,52.045,51.365,0,0.33%
4-Oct-12,51.745,52.15,52.225,51.665,0,-0.95%
3-Oct-12,52.24,52.44,52.58,52.125,0,-0.36%
2-Oct-12,52.43,52.4,52.445,52.32,0,0.10%
1-Oct-12,52.38,52.83,53.01,52.31,0,-0.90%
28-Sep-12,52.855,53.015,53.015,52.505,0,-0.14%
27-Sep-12,52.93,53.6,53.6,52.9,0,-1.22%
26-Sep-12,53.585,53.365,53.635,53.365,0,0.41%
25-Sep-12,53.365,53.465,53.625,53.25,0,-0.14%
24-Sep-12,53.44,53.405,53.55,53.06,0,0.14%
21-Sep-12,53.365,54.295,54.295,53.33,0,-1.66%
20-Sep-12,54.265,54.295,54.42,54.205,0,0.44%
19-Sep-12,54.025,54.025,54.025,54.025,0,0.22%
18-Sep-12,53.905,54.015,54.38,53.905,0,0.04%
17-Sep-12,53.885,53.765,54.165,53.655,0,-0.77%
14-Sep-12,54.305,55.425,55.425,54.295,0,-1.88%
13-Sep-12,55.345,55.215,55.485,55.181,0,0.24%
12-Sep-12,55.215,55.345,55.385,55.08,0,-0.07%
11-Sep-12,55.255,55.445,55.545,55.255,0,-0.34%
10-Sep-12,55.445,55.305,55.48,55.255,0,0.14%
7-Sep-12,55.365,55.665,55.665,55.275,0,-0.54%
6-Sep-12,55.665,55.91,56.03,55.625,0,-0.44%
5-Sep-12,55.91,55.655,55.995,55.655,0,0.53%
4-Sep-12,55.615,55.535,55.705,55.365,0,0.14%
3-Sep-12,55.535,55.528,55.595,55.405,0,0.02%
31-Aug-12,55.525,55.635,55.78,55.52,0,-0.20%
30-Aug-12,55.635,55.63,55.755,55.575,0,-0.13%
29-Aug-12,55.705,55.67,55.781,55.574,0,0.07%
28-Aug-12,55.665,55.695,55.895,55.623,0,-0.05%
27-Aug-12,55.695,55.42,55.725,55.345,0,0.34%
24-Aug-12,55.505,55.265,55.555,55.183,0,0.43%
23-Aug-12,55.265,55.49,55.49,55.12,0,-0.42%
22-Aug-12,55.5,55.365,55.555,55.315,0,0.34%
21-Aug-12,55.31,55.67,55.67,55.31,0,-0.35%
20-Aug-12,55.505,55.655,55.675,55.505,0,-0.41%
17-Aug-12,55.735,55.625,55.785,55.61,0,0.20%
16-Aug-12,55.625,55.655,56.04,55.625,0,0.17%
15-Aug-12,55.53,55.66,55.66,55.53,0,-0.14%
14-Aug-12,55.61,55.35,55.785,55.35,0,0.48%
13-Aug-12,55.345,55.341,55.48,55.188,0,0.11%
10-Aug-12,55.285,55.275,55.475,55.145,0,0.19%
9-Aug-12,55.18,55.43,55.43,55.055,0,-0.19%
8-Aug-12,55.285,55.07,55.425,54.96,0,0.39%
7-Aug-12,55.07,55.525,55.525,55.065,0,-0.82%
6-Aug-12,55.525,55.485,55.655,55.234,0,-0.41%
3-Aug-12,55.755,55.845,56.2,55.725,0,-0.16%
2-Aug-12,55.845,55.475,55.9,55.475,0,0.67%
1-Aug-12,55.475,55.655,55.755,55.425,0,-0.15%
31-Jul-12,55.56,55.595,55.865,55.41,0,0.22%
30-Jul-12,55.44,55.25,55.62,55.14,0,0.33%
27-Jul-12,55.255,55.535,55.635,55.245,0,-0.44%
26-Jul-12,55.5,56.17,56.17,55.41,0,-0.94%
25-Jul-12,56.025,56.125,56.445,56.025,0,-0.28%
24-Jul-12,56.18,55.975,56.23,55.905,0,0.45%
23-Jul-12,55.93,55.31,55.985,55.23,0,1.09%
20-Jul-12,55.325,55.125,55.335,55.045,0,0.27%
19-Jul-12,55.175,55.265,55.455,55.115,0,-0.26%
18-Jul-12,55.32,55.11,55.555,54.96,0,0.51%
17-Jul-12,55.04,55.03,55.22,54.81,0,-0.03%
16-Jul-12,55.055,54.905,55.375,54.767,0,-0.16%
13-Jul-12,55.145,55.935,55.935,55.105,0,-1.24%
12-Jul-12,55.84,55.63,55.96,55.45,0,0.56%
11-Jul-12,55.53,55.4,55.735,55.255,0,0.24%
10-Jul-12,55.395,55.825,55.945,55.335,0,-0.81%
9-Jul-12,55.85,55.933,56.08,55.818,0,0.79%
6-Jul-12,55.41,54.95,55.65,54.95,0,0.81%
5-Jul-12,54.965,54.495,55.235,54.435,0,0.77%
4-Jul-12,54.545,54.375,54.865,54.185,0,0.60%
3-Jul-12,54.22,55.44,55.45,54.22,0,-2.11%
2-Jul-12,55.39,55.49,55.92,55.39,0,-0.22%
29-Jun-12,55.51,56.81,56.81,55.51,0,-2.31%
28-Jun-12,56.825,56.985,57.115,56.765,0,-0.11%
27-Jun-12,56.89,57.01,57.25,56.83,0,-0.13%
26-Jun-12,56.965,57.015,57.205,56.835,0,0.00%
25-Jun-12,56.965,56.725,57.135,56.38,0,-0.28%
22-Jun-12,57.125,56.305,57.33,56.205,0,1.54%
21-Jun-12,56.26,56.16,56.565,56.11,0,0.20%
20-Jun-12,56.15,55.96,56.25,55.79,0,0.47%
19-Jun-12,55.885,55.92,56.135,55.795,0,0.10%
18-Jun-12,55.83,55.33,56.035,55.27,0,0.79%
15-Jun-12,55.395,55.805,55.805,55.35,0,-0.57%
14-Jun-12,55.71,55.685,55.89,55.62,0,0.25%
13-Jun-12,55.57,55.805,55.93,55.52,0,-0.42%
12-Jun-12,55.805,55.74,56.075,55.655,0,0.19%
11-Jun-12,55.7,55.13,55.825,55.02,0,0.50%
8-Jun-12,55.425,54.945,55.66,54.945,0,0.84%
7-Jun-12,54.965,55.37,55.37,54.835,0,-0.55%
6-Jun-12,55.27,55.645,55.645,55.27,0,-0.50%
5-Jun-12,55.55,55.655,55.92,55.28,0,-0.19%
4-Jun-12,55.655,55.505,55.68,55.252,0,0.20%
1-Jun-12,55.545,56.085,56.29,55.45,0,-0.88%
31-May-12,56.04,56.235,56.53,55.74,0,-0.18%
30-May-12,56.14,55.675,56.25,55.675,0,0.93%
29-May-12,55.62,55.19,55.89,55.11,0,0.78%
28-May-12,55.19,55.295,55.37,55.015,0,-0.33%
25-May-12,55.375,55.655,56.09,55.24,0,-0.33%
24-May-12,55.56,56,56.392,55.56,0,-0.71%
23-May-12,55.96,55.395,56.225,55.26,0,1.11%
22-May-12,55.345,55.035,55.47,54.725,0,0.66%
21-May-12,54.98,54.46,55.06,54.44,0,1.02%
18-May-12,54.425,54.475,54.915,54.325,0,0.12%
17-May-12,54.36,54.5,54.59,54.21,0,0.03%
16-May-12,54.345,53.795,54.52,53.735,0,1.02%
15-May-12,53.795,53.965,54.12,53.585,0,-0.24%
14-May-12,53.925,53.665,53.975,53.535,0,0.54%
11-May-12,53.635,53.225,53.695,53.155,0,0.70%
10-May-12,53.26,53.83,53.92,52.955,0,-0.92%
9-May-12,53.755,53.125,53.885,53.105,0,1.19%
8-May-12,53.125,52.91,53.32,52.675,0,0.53%
7-May-12,52.845,53.425,53.775,52.825,0,-1.18%
4-May-12,53.475,53.415,53.925,53.325,0,0.26%
3-May-12,53.335,52.965,53.475,52.845,0,0.66%
2-May-12,52.985,52.6,53.035,52.495,0,0.91%
1-May-12,52.505,52.735,52.735,52.505,0,-0.30%
30-Apr-12,52.665,52.525,52.755,52.405,0,0.23%
27-Apr-12,52.545,52.355,52.73,52.265,0,0.26%
26-Apr-12,52.41,52.55,52.66,52.365,0,-0.10%
25-Apr-12,52.46,52.685,52.755,52.45,0,-0.25%
24-Apr-12,52.59,52.51,52.875,52.33,0,0.39%
23-Apr-12,52.385,52.09,52.585,51.945,0,0.60%
20-Apr-12,52.075,52.145,52.205,51.955,0,-0.02%
19-Apr-12,52.085,51.805,52.18,51.625,0,0.69%
18-Apr-12,51.73,51.48,51.84,51.345,0,0.65%
17-Apr-12,51.395,51.685,51.685,51.395,0,-0.43%
16-Apr-12,51.615,51.54,51.735,51.345,0,0.13%
13-Apr-12,51.55,51.21,51.58,51.17,0,0.61%
12-Apr-12,51.235,51.435,51.61,51.225,0,-0.45%
11-Apr-12,51.465,51.49,51.655,51.275,0,-0.04%
10-Apr-12,51.485,51.155,51.495,51.055,0,0.57%
9-Apr-12,51.195,51.155,51.413,51.035,0,0.16%
6-Apr-12,51.115,51.115,51.155,51.005,0,0.15%
5-Apr-12,51.04,51.12,51.17,50.97,0,-0.02%
4-Apr-12,51.05,50.82,51.24,50.81,0,0.97%
3-Apr-12,50.56,50.88,50.88,50.519,0,-0.47%
2-Apr-12,50.8,50.85,50.93,50.79,0,-0.15%
30-Mar-12,50.875,51.405,51.405,50.805,0,-0.92%
29-Mar-12,51.345,50.79,51.425,50.745,0,1.11%
28-Mar-12,50.78,50.685,51.025,50.595,0,0.22%
27-Mar-12,50.67,51.032,51.16,50.57,0,-0.71%
26-Mar-12,51.03,51.18,51.495,51.03,0,-0.28%
23-Mar-12,51.175,51.175,51.245,51.075,0,-0.23%
22-Mar-12,51.295,50.675,51.305,50.525,0,1.30%
21-Mar-12,50.635,50.405,50.695,50.315,0,0.20%
20-Mar-12,50.535,50.245,50.535,50.165,0,0.72%
19-Mar-12,50.175,50.185,50.275,50.082,0,0.07%
